Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Alijah Kotla,17.3605451,78.4801015,Charminar,17.36155458,78.47467661,Monument / Landmark
Alijah Kotla,17.3605451,78.4801015,Pista house,17.35660939,78.47363711,Indian Restaurant
Alijah Kotla,17.3605451,78.4801015,Hotel Shah Ghouse,17.34789913,78.47098648,Snack Place
Alijah Kotla,17.3605451,78.4801015,Salar Jung Museum,17.37177288,78.48063609,History Museum
Alijah Kotla,17.3605451,78.4801015,Nimrah Hotel,17.36113626,78.47437335,Café
Alijah Kotla,17.3605451,78.4801015,Hotel Nayaab,17.36850401,78.47747956,Food Court
Alijah Kotla,17.3605451,78.4801015,Salarjung Museum,17.37152737,78.47828298,History Museum
Alijah Kotla,17.3605451,78.4801015,Cafe coffee day,17.3619866,78.47490797,Coffee Shop
Alijah Kotla,17.3605451,78.4801015,Vinay Pan Shop,17.35572285,78.47647372,Juice Bar
Alijah Kotla,17.3605451,78.4801015,Matwale Doodh Ghar,17.35665679,78.47368206,Dessert Shop
Alijah Kotla,17.3605451,78.4801015,Madina House,17.36852007,78.47590762,Shopping Mall
Alijah Kotla,17.3605451,78.4801015,Yakutpura station,17.35843432,78.49232311,Train Station
Allwyn Colony,17.5043618,78.4149849,K S Bakery,17.49470878,78.40111664,Bakery
Allwyn Colony,17.5043618,78.4149849,Paradise Restaurant,17.49336432,78.40415465,Indian Restaurant
Allwyn Colony,17.5043618,78.4149849,Cream Stone Concepts,17.49279981,78.40437139,Ice Cream Shop
Allwyn Colony,17.5043618,78.4149849,Chaitanya Fine Dining,17.4930896,78.40239179,Food
Allwyn Colony,17.5043618,78.4149849,Domino's Pizza,17.48766536,78.40994712,Pizza Place
Allwyn Colony,17.5043618,78.4149849,Subway,17.49581382,78.39839513,Sandwich Place
Allwyn Colony,17.5043618,78.4149849,Domino's Pizza,17.495,78.4,Pizza Place
Allwyn Colony,17.5043618,78.4149849,McDonald's,17.49288322,78.40422125,Fast Food Restaurant
Allwyn Colony,17.5043618,78.4149849,One Place Hotel,17.49533792,78.40010692,Hotel Bar
Allwyn Colony,17.5043618,78.4149849,Sitara Grand,17.4920952,78.4019403,Indian Restaurant
Allwyn Colony,17.5043618,78.4149849,Green Bawarchi,17.49362332,78.40294945,Middle Eastern Restaurant
Allwyn Colony,17.5043618,78.4149849,KFC,17.49257981,78.40463317,Fast Food Restaurant
Allwyn Colony,17.5043618,78.4149849,"Paradise, KPHB",17.49277732,78.40440124,Indian Restaurant
Allwyn Colony,17.5043618,78.4149849,Pizza Corner,17.49502371,78.40450454,Pizza Place
Allwyn Colony,17.5043618,78.4149849,Padmavathi Plaza,17.49510446,78.40047793,Plaza
Alwal,17.5022292,78.5088584,JS Olympic gym,17.50022643,78.51254194,Gym
Alwal,17.5022292,78.5088584,Lal Bawarchi,17.49947428,78.5127916,Indian Restaurant
Alwal,17.5022292,78.5088584,Old Alwal,17.50932669,78.50115428,Bus Station
Alwal,17.5022292,78.5088584,More,17.49236158,78.5125031,Department Store
Amberpet,17.39026315,78.51648118,Subway,17.40417263,78.51494973,Sandwich Place
Amberpet,17.39026315,78.51648118,Domino's Pizza,17.39250762,78.51082691,Pizza Place
Amberpet,17.39026315,78.51648118,Baskin-Robbins,17.40431075,78.51003422,Ice Cream Shop
Amberpet,17.39026315,78.51648118,Daily Bread,17.40355367,78.51496083,Café
Amberpet,17.39026315,78.51648118,Cafe Coffee Day,17.39003123,78.49969295,Coffee Shop
Amberpet,17.39026315,78.51648118,Raghavendra Tiffins,17.39915723,78.51219826,Indian Restaurant
Amberpet,17.39026315,78.51648118,Kacheguda Railway Station,17.38965793,78.49937575,Train Station
Amberpet,17.39026315,78.51648118,cafe coffee day,17.40555783,78.51589735,Coffee Shop
Amberpet,17.39026315,78.51648118,Agra Sweets,17.39528149,78.52649413,Food & Drink Shop
Amberpet,17.39026315,78.51648118,Munch Street,17.39818812,78.50696607,Sandwich Place
Amberpet,17.39026315,78.51648118,Heritage Fresh Super Market,17.402173,78.52147024,Convenience Store
Amberpet,17.39026315,78.51648118,Reliance Fresh,17.39615423,78.52936755,Convenience Store
Amberpet,17.39026315,78.51648118,T.V. studio,17.39644931,78.5293293,General Entertainment
Amberpet,17.39026315,78.51648118,Vishal Mega Mart,17.39637909,78.5294674,Shopping Mall
Amberpet,17.39026315,78.51648118,Shade Restaurant,17.40502352,78.51227009,Asian Restaurant
Amberpet,17.39026315,78.51648118,Fitbuzz fitness centre,17.39453165,78.5000413,Gym
Ameerpet,17.4375012,78.4482505,Mekong,17.43715127,78.45430121,Chinese Restaurant
Ameerpet,17.4375012,78.4482505,Kakatiya Deluxe Mess,17.43343498,78.44709028,Diner
Ameerpet,17.4375012,78.4482505,10 Downing Street,17.43586817,78.45744349,Pub
Ameerpet,17.4375012,78.4482505,Hotel Green Park,17.4362759,78.45389208,Hotel
Ameerpet,17.4375012,78.4482505,ITC Kakatiya,17.43251403,78.45735256,Hotel
Ameerpet,17.4375012,78.4482505,Kebabs & Kurries,17.43237414,78.45758519,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Meridian Resturant,17.42735484,78.4521592,Fast Food Restaurant
Ameerpet,17.4375012,78.4482505,Naturals Ice Cream,17.42853567,78.4396203,Ice Cream Shop
Ameerpet,17.4375012,78.4482505,Minerva Coffee Shop,17.4288391,78.45557251,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Blue Fox,17.43705439,78.44591211,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Vivanta by Taj,17.44349841,78.46055605,Hotel
Ameerpet,17.4375012,78.4482505,Kritunga Restaurant,17.43808274,78.44289662,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Club 8,17.43632307,78.45708039,Bar
Ameerpet,17.4375012,78.4482505,Lifestyle,17.43635628,78.45652908,Clothing Store
Ameerpet,17.4375012,78.4482505,Chopsticks,17.4299098,78.44567364,Chinese Restaurant
Ameerpet,17.4375012,78.4482505,Southern Mirchi,17.42641899,78.44855975,South Indian Restaurant
Ameerpet,17.4375012,78.4482505,PVR Cinemas,17.42651605,78.45326123,Multiplex
Ameerpet,17.4375012,78.4482505,Marigold,17.43711581,78.45450571,Hotel
Ameerpet,17.4375012,78.4482505,Chutney's,17.4262187,78.4475695,Vegetarian / Vegan Restaurant
Ameerpet,17.4375012,78.4482505,Chinese Pavilion,17.4234563,78.44869499,Asian Restaurant
Ameerpet,17.4375012,78.4482505,Deccan Pavilion,17.43234715,78.45741345,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Lamakaan,17.42101718,78.44747414,Performing Arts Venue
Ameerpet,17.4375012,78.4482505,Himalayas,17.42635855,78.45121091,Bookstore
Ameerpet,17.4375012,78.4482505,Q-Mart,17.42668121,78.43861612,Department Store
Ameerpet,17.4375012,78.4482505,Jalpaan,17.4304032,78.45617502,Vegetarian / Vegan Restaurant
Ameerpet,17.4375012,78.4482505,Ohris de thali,17.43572641,78.45764516,Vegetarian / Vegan Restaurant
Ameerpet,17.4375012,78.4482505,Santosh Dhaba,17.43944205,78.44825948,Vegetarian / Vegan Restaurant
Ameerpet,17.4375012,78.4482505,Big Byte,17.43017694,78.43835178,Bakery
Ameerpet,17.4375012,78.4482505,Roll Call,17.42617005,78.4481071,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Domino's Pizza,17.44181925,78.4461647,Pizza Place
Ameerpet,17.4375012,78.4482505,Needs Fast Food Joint,17.43572087,78.46141382,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Paradise Restaurant,17.44450289,78.46242815,Hyderabadi Restaurant
Ameerpet,17.4375012,78.4482505,WOFL,17.42494442,78.43814817,Breakfast Spot
Ameerpet,17.4375012,78.4482505,Mainland China,17.43158839,78.45626994,Chinese Restaurant
Ameerpet,17.4375012,78.4482505,Subway,17.42554853,78.45719141,Sandwich Place
Ameerpet,17.4375012,78.4482505,Country Oven,17.43593902,78.45326347,Bakery
Ameerpet,17.4375012,78.4482505,Ratnadeep Super Market,17.42526583,78.45720471,Convenience Store
Ameerpet,17.4375012,78.4482505,Hyderabad Central,17.42638641,78.45278617,Shopping Mall
Ameerpet,17.4375012,78.4482505,Westside,17.42999646,78.45624774,Clothing Store
Ameerpet,17.4375012,78.4482505,Rajdhani,17.42647911,78.43829989,Rajasthani Restaurant
Ameerpet,17.4375012,78.4482505,Oh! Calcutta.,17.43145192,78.45626578,Bengali Restaurant
Ameerpet,17.4375012,78.4482505,Subway,17.42614449,78.44802022,Sandwich Place
Ameerpet,17.4375012,78.4482505,Ziti,17.42405506,78.43887151,Restaurant
Ameerpet,17.4375012,78.4482505,Sigree,17.43145149,78.45619413,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Thai Pavilion,17.443167,78.460734,Thai Restaurant
Ameerpet,17.4375012,78.4482505,Nanking C-R,17.42583034,78.43633264,Chinese Restaurant
Ameerpet,17.4375012,78.4482505,Rayalaseema Ruchulu,17.43285289,78.44673135,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Café Coffee Day,17.43744488,78.44087576,Café
Ameerpet,17.4375012,78.4482505,Deja Vu,17.4266426,78.43534937,Hookah Bar
Ameerpet,17.4375012,78.4482505,Ohri's,17.43187972,78.46511434,Lounge
Ameerpet,17.4375012,78.4482505,Viva italia,17.43574786,78.45663489,Pizza Place
Ameerpet,17.4375012,78.4482505,Cafe Coffee Day,17.43612,78.45703932,Café
Ameerpet,17.4375012,78.4482505,Minerva Coffee Shop,17.43729471,78.44607353,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Home Centre By Lifestyle,17.42922872,78.45590115,Furniture / Home Store
Ameerpet,17.4375012,78.4482505,Domino's Pizza,17.42836509,78.45629017,Pizza Place
Ameerpet,17.4375012,78.4482505,KFC Central,17.42642802,78.45273907,Fast Food Restaurant
Ameerpet,17.4375012,78.4482505,Ohris Jiva Imperia,17.43564774,78.45764359,Vegetarian / Vegan Restaurant
Ameerpet,17.4375012,78.4482505,1857,17.43187548,78.46508235,Cocktail Bar
Ameerpet,17.4375012,78.4482505,Tibbs Frankies,17.43606788,78.45652349,Sandwich Place
Ameerpet,17.4375012,78.4482505,Pvr Irrum Manzil,17.420914,78.455236,Multiplex
Ameerpet,17.4375012,78.4482505,Country Club,17.43742009,78.45747451,Gym
Ameerpet,17.4375012,78.4482505,Sher-e-Punjab Dhaba,17.43845422,78.45226201,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Deli 9 Begumpet,17.43611774,78.45673623,Deli / Bodega
Ameerpet,17.4375012,78.4482505,Radisson Blu Plaza Banjara Hills,17.42229619,78.44146833,Hotel
Ameerpet,17.4375012,78.4482505,Shadab Restaurant,17.4257447,78.43807652,Diner
Ameerpet,17.4375012,78.4482505,"All Seasons Restaurant,Banjara Hills",17.42498744,78.43816713,Middle Eastern Restaurant
Ameerpet,17.4375012,78.4482505,Cuppa,17.427288,78.448495,Coffee Shop
Ameerpet,17.4375012,78.4482505,Kritunga Restaurant,17.42396233,78.45350538,BBQ Joint
Ameerpet,17.4375012,78.4482505,Ratnadeep Super Market,17.43650403,78.43376259,Department Store
Ameerpet,17.4375012,78.4482505,Cafe Coffee Day @ Hyderabad Central,17.43019946,78.44884238,Café
Ameerpet,17.4375012,78.4482505,Ohris 70 Mm,17.4317621,78.46493345,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Cafe rabaat,17.4270355,78.44332736,Coffee Shop
Ameerpet,17.4375012,78.4482505,Baskin-Robbins,17.42566909,78.4360011,Ice Cream Shop
Ameerpet,17.4375012,78.4482505,Subway,17.42659492,78.45698602,Sandwich Place
Ameerpet,17.4375012,78.4482505,Pizza Hut,17.42641741,78.45284285,Pizza Place
Ameerpet,17.4375012,78.4482505,Landmark,17.42982891,78.45648643,Bookstore
Ameerpet,17.4375012,78.4482505,Cafe coffee day,17.42840492,78.45947284,Coffee Shop
Ameerpet,17.4375012,78.4482505,Cafe Coffee Day,17.44169628,78.44697966,Café
Ameerpet,17.4375012,78.4482505,Splash,17.43040271,78.45630295,Boutique
Ameerpet,17.4375012,78.4482505,Walden,17.43135267,78.45597851,Bookstore
Ameerpet,17.4375012,78.4482505,Rock Castle Restaurant,17.42095531,78.44225816,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Sri Satya Sai Nigamagamam,17.42956518,78.43556649,Concert Hall
Ameerpet,17.4375012,78.4482505,Cafe Rabaat®,17.4269849,78.44335716,Hookah Bar
Ameerpet,17.4375012,78.4482505,McDonald's,17.42641038,78.45272244,Fast Food Restaurant
Ameerpet,17.4375012,78.4482505,Just Bake,17.44530047,78.44656127,Bakery
Ameerpet,17.4375012,78.4482505,Subway,17.44170097,78.44699423,Sandwich Place
Ameerpet,17.4375012,78.4482505,Deli9,17.43604987,78.45708398,Deli / Bodega
Ameerpet,17.4375012,78.4482505,Haveli,17.4366026,78.45703598,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Hotel Udipi Home,17.44232999,78.44324971,Breakfast Spot
Ameerpet,17.4375012,78.4482505,Bajaj Electronics,17.42516396,78.45342487,Electronics Store
Ameerpet,17.4375012,78.4482505,Tansen,17.43188437,78.46506696,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Greenland Restaurant,17.44358942,78.44916992,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Sitara Restaurent,17.4310689,78.44824283,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Cafe Coffee Day,17.42661159,78.45745852,Coffee Shop
Ameerpet,17.4375012,78.4482505,Jade Blue,17.42204873,78.44941923,Clothing Store
Ameerpet,17.4375012,78.4482505,Cafe 4resta,17.42293231,78.43884209,Café
Ameerpet,17.4375012,78.4482505,Shanbhag Samarth Restaurant,17.42623512,78.45069428,Indian Restaurant
Ameerpet,17.4375012,78.4482505,Vantakam,17.4301709,78.43675618,Food
Ameerpet,17.4375012,78.4482505,Basil - A Veg Affair,17.42566819,78.43551713,Indian Restaurant
Ameerpet,17.4375012,78.4482505,GRT Jewellers,17.42959332,78.45567892,Jewelry Store
Ashok Nagar,17.4263524,78.43493987,Park Hyatt Hyderabad,17.42476445,78.42960024,Hotel
Ashok Nagar,17.4263524,78.43493987,Naturals Ice Cream,17.42853567,78.4396203,Ice Cream Shop
Ashok Nagar,17.4263524,78.43493987,Q-Mart,17.42668121,78.43861612,Department Store
Ashok Nagar,17.4263524,78.43493987,The Roastery Coffee House,17.42338248,78.43160294,Café
Ashok Nagar,17.4263524,78.43493987,Harley Davidson,17.4251332,78.4333137,Motorcycle Shop
Ashok Nagar,17.4263524,78.43493987,WOFL,17.42494442,78.43814817,Breakfast Spot
Ashok Nagar,17.4263524,78.43493987,Tre Forni,17.42480561,78.42959962,Italian Restaurant
Ashok Nagar,17.4263524,78.43493987,Blooze,17.42172256,78.43375842,Hookah Bar
Ashok Nagar,17.4263524,78.43493987,KFC,17.4235257,78.42815042,Fast Food Restaurant
Ashok Nagar,17.4263524,78.43493987,KBR Park,17.42536931,78.4250628,Park
Ashok Nagar,17.4263524,78.43493987,Nanking C-R,17.42583034,78.43633264,Chinese Restaurant
Ashok Nagar,17.4263524,78.43493987,Cream Stone Concepts,17.42480201,78.42195499,Ice Cream Shop
Ashok Nagar,17.4263524,78.43493987,Guilt Trip,17.41740061,78.44321897,Deli / Bodega
Ashok Nagar,17.4263524,78.43493987,Big Byte,17.43017694,78.43835178,Bakery
Ashok Nagar,17.4263524,78.43493987,Poorna Tiffin Center,17.43325369,78.42619072,Breakfast Spot
Ashok Nagar,17.4263524,78.43493987,Lamakaan,17.42101718,78.44747414,Performing Arts Venue
Ashok Nagar,17.4263524,78.43493987,Deja Vu,17.4266426,78.43534937,Hookah Bar
Ashok Nagar,17.4263524,78.43493987,Coco's Restaurant,17.42393964,78.42471465,Lounge
Ashok Nagar,17.4263524,78.43493987,Ziti,17.42405506,78.43887151,Restaurant
Ashok Nagar,17.4263524,78.43493987,Rajdhani,17.42647911,78.43829989,Rajasthani Restaurant
Ashok Nagar,17.4263524,78.43493987,TGI Friday's,17.42358016,78.42762181,American Restaurant
Ashok Nagar,17.4263524,78.43493987,Chinese Pavilion,17.4234563,78.44869499,Asian Restaurant
Ashok Nagar,17.4263524,78.43493987,Rain Lounge,17.42561511,78.42033732,Nightclub
Ashok Nagar,17.4263524,78.43493987,water,17.41720014,78.44295183,Hookah Bar
Ashok Nagar,17.4263524,78.43493987,Kakatiya Deluxe Mess,17.43343498,78.44709028,Diner
Ashok Nagar,17.4263524,78.43493987,GVK One,17.41941104,78.4480688,Shopping Mall
Ashok Nagar,17.4263524,78.43493987,Hard Rock Cafe Hyderabad,17.41939962,78.44853258,American Restaurant
Ashok Nagar,17.4263524,78.43493987,Starbucks,17.41941895,78.44813367,Coffee Shop
Ashok Nagar,17.4263524,78.43493987,Ofen,17.41580615,78.4430388,Bakery
Ashok Nagar,17.4263524,78.43493987,Chutney's,17.4262187,78.4475695,Vegetarian / Vegan Restaurant
Ashok Nagar,17.4263524,78.43493987,Vac's,17.43222441,78.41873743,Bakery
Ashok Nagar,17.4263524,78.43493987,Southern Mirchi,17.42641899,78.44855975,South Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Blue Fox,17.42362186,78.42795101,Asian Restaurant
Ashok Nagar,17.4263524,78.43493987,The Gallery Cafe,17.41615984,78.44332591,Coffee Shop
Ashok Nagar,17.4263524,78.43493987,Creamstone,17.43289885,78.42932721,Dessert Shop
Ashok Nagar,17.4263524,78.43493987,Spin,17.42382509,78.4283222,Bowling Alley
Ashok Nagar,17.4263524,78.43493987,Chopsticks,17.4299098,78.44567364,Chinese Restaurant
Ashok Nagar,17.4263524,78.43493987,Zafraan Exotica,17.41032533,78.43729925,Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Meridian Resturant,17.42735484,78.4521592,Fast Food Restaurant
Ashok Nagar,17.4263524,78.43493987,Shree Jaganath Temple,17.41508593,78.42632453,Temple
Ashok Nagar,17.4263524,78.43493987,McDonald's,17.42360164,78.42781811,Fast Food Restaurant
Ashok Nagar,17.4263524,78.43493987,Crossword,17.41941108,78.44814456,Bookstore
Ashok Nagar,17.4263524,78.43493987,Mamagoto,17.41040809,78.43734024,Asian Restaurant
Ashok Nagar,17.4263524,78.43493987,INOX Movies,17.41939139,78.44811874,Multiplex
Ashok Nagar,17.4263524,78.43493987,Himalayas,17.42635855,78.45121091,Bookstore
Ashok Nagar,17.4263524,78.43493987,PVR Cinemas,17.42651605,78.45326123,Multiplex
Ashok Nagar,17.4263524,78.43493987,kAficKo,17.41221259,78.43044515,Bistro
Ashok Nagar,17.4263524,78.43493987,The Lounge (CCD),17.41483739,78.44804841,Café
Ashok Nagar,17.4263524,78.43493987,Roll Call,17.42617005,78.4481071,Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Kritunga Restaurant,17.43808274,78.44289662,Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Hotel Taj Krishna,17.4164141,78.44988856,Hotel
Ashok Nagar,17.4263524,78.43493987,Subway,17.42263704,78.42696418,Sandwich Place
Ashok Nagar,17.4263524,78.43493987,Cafe Cubano,17.41698967,78.44282449,Café
Ashok Nagar,17.4263524,78.43493987,Sahib Sindh Sultan,17.4148016,78.44911666,Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Baskin-Robbins,17.42566909,78.4360011,Ice Cream Shop
Ashok Nagar,17.4263524,78.43493987,Shadab Restaurant,17.4257447,78.43807652,Diner
Ashok Nagar,17.4263524,78.43493987,Mirrors,17.42910609,78.41838265,Spa
Ashok Nagar,17.4263524,78.43493987,Shoppers Stop,17.41899887,78.44836778,Furniture / Home Store
Ashok Nagar,17.4263524,78.43493987,Blue Fox,17.43705439,78.44591211,Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Tap Quench Bar,17.42195772,78.42831665,Pub
Ashok Nagar,17.4263524,78.43493987,Khan Saab,17.41866508,78.44842792,Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Chambers @ Taj Krishna,17.41670363,78.45018582,Hotel
Ashok Nagar,17.4263524,78.43493987,Subway,17.42614449,78.44802022,Sandwich Place
Ashok Nagar,17.4263524,78.43493987,Car Khana,17.425042,78.422431,Food Court
Ashok Nagar,17.4263524,78.43493987,Crossword Book Store,17.41528123,78.44902532,Bookstore
Ashok Nagar,17.4263524,78.43493987,Ohri's Ruci & Idoni,17.41493594,78.44755324,Italian Restaurant
Ashok Nagar,17.4263524,78.43493987,Sri Satya Sai Nigamagamam,17.42956518,78.43556649,Concert Hall
Ashok Nagar,17.4263524,78.43493987,Café  Coffee Day - The Lounge,17.4238655,78.42468855,Café
Ashok Nagar,17.4263524,78.43493987,"Green Bawarchi, Krishna Nagar",17.42995405,78.42829689,Fried Chicken Joint
Ashok Nagar,17.4263524,78.43493987,Burger King,17.41870329,78.44835237,Fast Food Restaurant
Ashok Nagar,17.4263524,78.43493987,Tommy Hilfiger,17.42337733,78.42723731,Clothing Store
Ashok Nagar,17.4263524,78.43493987,Cafe Coffee Day,17.41627732,78.44806891,Café
Ashok Nagar,17.4263524,78.43493987,Firangi Pani,17.41484555,78.4491693,Pub
Ashok Nagar,17.4263524,78.43493987,Aromas of China,17.41510048,78.44935867,Chinese Restaurant
Ashok Nagar,17.4263524,78.43493987,Cuba Libre,17.41881721,78.44851449,Lounge
Ashok Nagar,17.4263524,78.43493987,Hyderabad Central,17.42638641,78.45278617,Shopping Mall
Ashok Nagar,17.4263524,78.43493987,Cafe Coffee Day,17.41625788,78.44805569,Café
Ashok Nagar,17.4263524,78.43493987,Cafe Coffee Day,17.429834,78.42966,Café
Ashok Nagar,17.4263524,78.43493987,PVR Cinemas,17.42357664,78.42785608,Multiplex
Ashok Nagar,17.4263524,78.43493987,Basil - A Veg Affair,17.42566819,78.43551713,Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Café Coffee Day,17.43744488,78.44087576,Café
Ashok Nagar,17.4263524,78.43493987,Oh So Stoned!,17.42501265,78.42132079,Dessert Shop
Ashok Nagar,17.4263524,78.43493987,"Screen 1, Cinemax",17.42367186,78.42787096,Multiplex
Ashok Nagar,17.4263524,78.43493987,Angeethi,17.41580132,78.44925998,Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Spoil Lounge,17.42859219,78.41785344,Pub
Ashok Nagar,17.4263524,78.43493987,Ratnadeep Super Market,17.43650403,78.43376259,Department Store
Ashok Nagar,17.4263524,78.43493987,Vasanta Bhavan - 'mana illu',17.42251861,78.42911574,Breakfast Spot
Ashok Nagar,17.4263524,78.43493987,Subway,17.41449956,78.42335255,Sandwich Place
Ashok Nagar,17.4263524,78.43493987,Cafe rabaat,17.4270355,78.44332736,Coffee Shop
Ashok Nagar,17.4263524,78.43493987,Rayalaseema Ruchulu,17.43285289,78.44673135,Indian Restaurant
Ashok Nagar,17.4263524,78.43493987,Kargeens,17.41400728,78.42326556,Hookah Bar
